order_id,date,product,category,region,channel,sales_rep,units,unit_price,discount_pct,revenue
ORD-101832,2025-08-17,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,2,89.00,0,178.00
ORD-101833,2025-08-17,ClimaSense Thermostat,Smart Home,Europe,Retail,Tomás Ribeiro,1,179.00,0,179.00
ORD-101834,2025-08-17,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,3,35.00,0,105.00
ORD-101835,2025-08-17,MagGrip Phone Stand,Accessories,Europe,Retail,Sofia Lindqvist,1,25.00,0,25.00
ORD-101836,2025-08-17,MagGrip Phone Stand,Accessories,Latin America,Retail,Diego Fuentes,1,25.00,0,25.00
ORD-101837,2025-08-18,TrailCase Rugged Sleeve,Accessories,North America,Retail,Derek Holt,1,35.00,0,35.00
ORD-101838,2025-08-18,Resonance Over-Ear Headphones,Audio,Europe,Retail,Tomás Ribeiro,1,249.00,0,249.00
ORD-101839,2025-08-18,VoltCharge 65W GaN Charger,Accessories,North America,Distributor,Derek Holt,34,45.00,25,1147.50
ORD-101840,2025-08-18,Horizon Smartwatch,Wearables,Latin America,Online,Camila Torres,1,299.00,10,269.10
ORD-101841,2025-08-18,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,5,139.00,10,625.50
ORD-101842,2025-08-18,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,2,139.00,0,278.00
ORD-101843,2025-08-18,Horizon Smartwatch,Wearables,North America,Online,Derek Holt,1,299.00,0,299.00
ORD-101844,2025-08-19,Vitality Fitness Band,Wearables,Latin America,Distributor,Camila Torres,21,79.00,35,1078.35
ORD-101845,2025-08-19,Vitality Fitness Band,Wearables,Europe,Retail,Tomás Ribeiro,2,79.00,0,158.00
ORD-101846,2025-08-19,Pulse Wireless Earbuds,Audio,Europe,Distributor,Tomás Ribeiro,36,129.00,25,3483.00
ORD-101847,2025-08-19,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Sofia Lindqvist,1,45.00,0,45.00
ORD-101848,2025-08-19,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,1,139.00,0,139.00
ORD-101849,2025-08-19,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Derek Holt,2,49.00,0,98.00
ORD-101850,2025-08-20,Horizon Smartwatch,Wearables,Europe,Distributor,Sofia Lindqvist,20,299.00,35,3887.00
ORD-101851,2025-08-20,Horizon Smartwatch,Wearables,APAC,Online,Priya Nair,2,299.00,0,598.00
ORD-101852,2025-08-20,Resonance Over-Ear Headphones,Audio,North America,Online,Maya Chen,1,249.00,0,249.00
ORD-101853,2025-08-20,ClimaSense Thermostat,Smart Home,Latin America,Distributor,Camila Torres,42,179.00,20,6014.40
ORD-101854,2025-08-20,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,2,25.00,0,50.00
ORD-101855,2025-08-20,VoltCharge 65W GaN Charger,Accessories,Europe,Distributor,Tomás Ribeiro,40,45.00,35,1170.00
ORD-101856,2025-08-20,Pulse Wireless Earbuds,Audio,Europe,Distributor,Tomás Ribeiro,44,129.00,20,4540.80
ORD-101857,2025-08-20,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,3,45.00,0,135.00
ORD-101858,2025-08-20,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,2,25.00,0,50.00
ORD-101859,2025-08-20,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,3,45.00,0,135.00
ORD-101860,2025-08-20,SentryCam Security Camera,Smart Home,APAC,Online,Priya Nair,2,139.00,0,278.00
ORD-101861,2025-08-20,BoomBar Bluetooth Speaker,Audio,Europe,Online,Tomás Ribeiro,2,89.00,0,178.00
ORD-101862,2025-08-21,BoomBar Bluetooth Speaker,Audio,North America,Retail,Derek Holt,1,89.00,0,89.00
ORD-101863,2025-08-21,BoomBar Bluetooth Speaker,Audio,North America,Retail,Maya Chen,1,89.00,0,89.00
ORD-101864,2025-08-21,BoomBar Bluetooth Speaker,Audio,North America,Retail,Derek Holt,1,89.00,0,89.00
ORD-101865,2025-08-21,SentryCam Security Camera,Smart Home,North America,Retail,Derek Holt,1,139.00,5,132.05
ORD-101866,2025-08-21,Resonance Over-Ear Headphones,Audio,Europe,Online,Tomás Ribeiro,1,249.00,5,236.55
ORD-101867,2025-08-21,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,2,139.00,0,278.00
ORD-101868,2025-08-21,TrailCase Rugged Sleeve,Accessories,Europe,Distributor,Sofia Lindqvist,19,35.00,30,465.50
ORD-101869,2025-08-21,SentryCam Security Camera,Smart Home,North America,Retail,Derek Holt,3,139.00,0,417.00
ORD-101870,2025-08-21,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,1,49.00,0,49.00
ORD-101871,2025-08-21,Vitality Fitness Band,Wearables,APAC,Retail,Priya Nair,1,79.00,0,79.00
ORD-101872,2025-08-21,MagGrip Phone Stand,Accessories,Latin America,Retail,Camila Torres,1,25.00,0,25.00
ORD-101873,2025-08-21,ClimaSense Thermostat,Smart Home,Latin America,Online,Camila Torres,5,179.00,5,850.25
ORD-101874,2025-08-22,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,1,139.00,0,139.00
ORD-101875,2025-08-22,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,2,25.00,0,50.00
ORD-101876,2025-08-22,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,1,35.00,5,33.25
ORD-101877,2025-08-22,Pulse Wireless Earbuds,Audio,Latin America,Online,Diego Fuentes,1,129.00,0,129.00
ORD-101878,2025-08-22,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,2,139.00,0,278.00
ORD-101879,2025-08-22,Resonance Over-Ear Headphones,Audio,North America,Online,Maya Chen,2,249.00,0,498.00
ORD-101880,2025-08-22,Vitality Fitness Band,Wearables,North America,Distributor,Derek Holt,17,79.00,35,872.95
ORD-101881,2025-08-22,MagGrip Phone Stand,Accessories,North America,Distributor,Derek Holt,26,25.00,35,422.50
ORD-101882,2025-08-23,BoomBar Bluetooth Speaker,Audio,Europe,Distributor,Tomás Ribeiro,29,89.00,30,1806.70
ORD-101883,2025-08-23,MagGrip Phone Stand,Accessories,North America,Retail,Derek Holt,1,25.00,0,25.00
ORD-101884,2025-08-23,Resonance Over-Ear Headphones,Audio,APAC,Online,Priya Nair,1,249.00,10,224.10
ORD-101885,2025-08-23,Glow Smart Bulb 4-Pack,Smart Home,North America,Retail,Maya Chen,2,49.00,0,98.00
ORD-101886,2025-08-23,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-101887,2025-08-24,Vitality Fitness Band,Wearables,North America,Online,Derek Holt,1,79.00,0,79.00
ORD-101888,2025-08-24,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,1,139.00,0,139.00
ORD-101889,2025-08-24,Resonance Over-Ear Headphones,Audio,Europe,Distributor,Tomás Ribeiro,40,249.00,35,6474.00
ORD-101890,2025-08-24,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,3,25.00,0,75.00
ORD-101891,2025-08-24,Resonance Over-Ear Headphones,Audio,North America,Retail,Derek Holt,1,249.00,0,249.00
ORD-101892,2025-08-25,Pulse Wireless Earbuds,Audio,Latin America,Distributor,Camila Torres,32,129.00,25,3096.00
ORD-101893,2025-08-25,TrailCase Rugged Sleeve,Accessories,APAC,Retail,Priya Nair,1,35.00,0,35.00
ORD-101894,2025-08-25,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,2,89.00,0,178.00
ORD-101895,2025-08-25,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,1,139.00,0,139.00
ORD-101896,2025-08-25,Pulse Wireless Earbuds,Audio,North America,Distributor,Derek Holt,47,129.00,35,3940.95
ORD-101897,2025-08-26,TrailCase Rugged Sleeve,Accessories,Latin America,Retail,Diego Fuentes,4,35.00,0,140.00
ORD-101898,2025-08-26,Vitality Fitness Band,Wearables,Europe,Online,Tomás Ribeiro,1,79.00,0,79.00
ORD-101899,2025-08-26,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,1,139.00,0,139.00
ORD-101900,2025-08-26,Vitality Fitness Band,Wearables,APAC,Retail,Kenji Watanabe,3,79.00,0,237.00
ORD-101901,2025-08-26,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,2,139.00,0,278.00
ORD-101902,2025-08-26,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Tomás Ribeiro,1,89.00,0,89.00
ORD-101903,2025-08-26,MagGrip Phone Stand,Accessories,Europe,Distributor,Tomás Ribeiro,33,25.00,35,536.25
ORD-101904,2025-08-26,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-101905,2025-08-27,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,2,89.00,0,178.00
ORD-101906,2025-08-27,MagGrip Phone Stand,Accessories,APAC,Distributor,Priya Nair,42,25.00,30,735.00
ORD-101907,2025-08-27,Pulse Wireless Earbuds,Audio,Europe,Distributor,Sofia Lindqvist,30,129.00,35,2515.50
ORD-101908,2025-08-27,Vitality Fitness Band,Wearables,North America,Retail,Maya Chen,2,79.00,10,142.20
ORD-101909,2025-08-27,MagGrip Phone Stand,Accessories,Europe,Retail,Sofia Lindqvist,1,25.00,0,25.00
ORD-101910,2025-08-27,BoomBar Bluetooth Speaker,Audio,North America,Retail,Derek Holt,1,89.00,5,84.55
ORD-101911,2025-08-27,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,2,35.00,0,70.00
ORD-101912,2025-08-27,SentryCam Security Camera,Smart Home,Europe,Distributor,Tomás Ribeiro,35,139.00,30,3405.50
ORD-101913,2025-08-28,Pulse Wireless Earbuds,Audio,APAC,Online,Priya Nair,1,129.00,0,129.00
ORD-101914,2025-08-28,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,2,25.00,0,50.00
ORD-101915,2025-08-28,MagGrip Phone Stand,Accessories,Latin America,Online,Camila Torres,1,25.00,0,25.00
ORD-101916,2025-08-28,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,1,129.00,10,116.10
ORD-101917,2025-08-28,Vitality Fitness Band,Wearables,North America,Retail,Maya Chen,1,79.00,0,79.00
ORD-101918,2025-08-28,TrailCase Rugged Sleeve,Accessories,North America,Retail,Maya Chen,1,35.00,5,33.25
ORD-101919,2025-08-29,TrailCase Rugged Sleeve,Accessories,North America,Online,Maya Chen,1,35.00,0,35.00
ORD-101920,2025-08-29,BoomBar Bluetooth Speaker,Audio,North America,Online,Maya Chen,1,89.00,5,84.55
ORD-101921,2025-08-29,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,1,45.00,0,45.00
ORD-101922,2025-08-29,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,1,45.00,0,45.00
ORD-101923,2025-08-29,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,1,49.00,0,49.00
ORD-101924,2025-08-29,TrailCase Rugged Sleeve,Accessories,North America,Distributor,Derek Holt,14,35.00,35,318.50
ORD-101925,2025-08-29,TrailCase Rugged Sleeve,Accessories,Europe,Distributor,Sofia Lindqvist,15,35.00,35,341.25
ORD-101926,2025-08-29,MagGrip Phone Stand,Accessories,North America,Retail,Derek Holt,3,25.00,0,75.00
ORD-101927,2025-08-29,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-101928,2025-08-29,MagGrip Phone Stand,Accessories,North America,Distributor,Maya Chen,28,25.00,30,490.00
ORD-101929,2025-08-29,ClimaSense Thermostat,Smart Home,APAC,Online,Kenji Watanabe,4,179.00,10,644.40
ORD-101930,2025-08-30,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Priya Nair,4,45.00,0,180.00
ORD-101931,2025-08-30,Pulse Wireless Earbuds,Audio,North America,Retail,Derek Holt,4,129.00,0,516.00
ORD-101932,2025-08-30,Vitality Fitness Band,Wearables,APAC,Online,Kenji Watanabe,1,79.00,0,79.00
ORD-101933,2025-08-30,Resonance Over-Ear Headphones,Audio,Europe,Retail,Tomás Ribeiro,2,249.00,0,498.00
ORD-101934,2025-08-30,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,5,129.00,0,645.00
ORD-101935,2025-08-30,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Online,Diego Fuentes,2,49.00,0,98.00
ORD-101936,2025-08-30,Vitality Fitness Band,Wearables,Europe,Online,Tomás Ribeiro,2,79.00,0,158.00
ORD-101937,2025-08-31,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,1,49.00,5,46.55
ORD-101938,2025-08-31,Resonance Over-Ear Headphones,Audio,Europe,Retail,Sofia Lindqvist,1,249.00,0,249.00
ORD-101939,2025-08-31,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,5,89.00,0,445.00
ORD-101940,2025-08-31,SentryCam Security Camera,Smart Home,Europe,Retail,Tomás Ribeiro,1,139.00,0,139.00
ORD-101941,2025-09-01,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Sofia Lindqvist,2,45.00,0,90.00
ORD-101942,2025-09-01,MagGrip Phone Stand,Accessories,Latin America,Online,Camila Torres,1,25.00,0,25.00
ORD-101943,2025-09-01,Resonance Over-Ear Headphones,Audio,North America,Online,Derek Holt,1,249.00,0,249.00
ORD-101944,2025-09-01,MagGrip Phone Stand,Accessories,Europe,Distributor,Tomás Ribeiro,39,25.00,30,682.50
ORD-101945,2025-09-01,SentryCam Security Camera,Smart Home,North America,Retail,Derek Holt,1,139.00,0,139.00
ORD-101946,2025-09-01,TrailCase Rugged Sleeve,Accessories,North America,Retail,Derek Holt,1,35.00,0,35.00
ORD-101947,2025-09-01,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,0,45.00
ORD-101948,2025-09-01,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,5,49.00,5,232.75
ORD-101949,2025-09-01,Resonance Over-Ear Headphones,Audio,APAC,Distributor,Priya Nair,29,249.00,35,4693.65
ORD-101950,2025-09-02,Pulse Wireless Earbuds,Audio,APAC,Online,Priya Nair,4,129.00,10,464.40
ORD-101951,2025-09-02,BoomBar Bluetooth Speaker,Audio,APAC,Retail,Priya Nair,1,89.00,0,89.00
ORD-101952,2025-09-02,SentryCam Security Camera,Smart Home,APAC,Retail,Priya Nair,1,139.00,0,139.00
ORD-101953,2025-09-02,TrailCase Rugged Sleeve,Accessories,Europe,Online,Tomás Ribeiro,2,35.00,0,70.00
ORD-101954,2025-09-03,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,4,25.00,0,100.00
ORD-101955,2025-09-03,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,4,89.00,10,320.40
ORD-101956,2025-09-03,MagGrip Phone Stand,Accessories,Europe,Retail,Sofia Lindqvist,1,25.00,0,25.00
ORD-101957,2025-09-03,VoltCharge 65W GaN Charger,Accessories,Europe,Distributor,Sofia Lindqvist,49,45.00,20,1764.00
ORD-101958,2025-09-03,Pulse Wireless Earbuds,Audio,Europe,Online,Sofia Lindqvist,1,129.00,10,116.10
ORD-101959,2025-09-03,TrailCase Rugged Sleeve,Accessories,Latin America,Retail,Diego Fuentes,2,35.00,0,70.00
ORD-101960,2025-09-03,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,4,89.00,0,356.00
ORD-101961,2025-09-03,Horizon Smartwatch,Wearables,APAC,Online,Priya Nair,1,299.00,0,299.00
ORD-101962,2025-09-03,Vitality Fitness Band,Wearables,Europe,Online,Tomás Ribeiro,2,79.00,0,158.00
ORD-101963,2025-09-03,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,2,89.00,0,178.00
ORD-101964,2025-09-03,MagGrip Phone Stand,Accessories,APAC,Distributor,Kenji Watanabe,12,25.00,35,195.00
ORD-101965,2025-09-03,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-101966,2025-09-03,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,1,25.00,10,22.50
ORD-101967,2025-09-03,ClimaSense Thermostat,Smart Home,Europe,Online,Tomás Ribeiro,3,179.00,0,537.00
ORD-101968,2025-09-04,Pulse Wireless Earbuds,Audio,North America,Retail,Derek Holt,2,129.00,5,245.10
ORD-101969,2025-09-04,VoltCharge 65W GaN Charger,Accessories,North America,Distributor,Derek Holt,15,45.00,20,540.00
ORD-101970,2025-09-04,Pulse Wireless Earbuds,Audio,APAC,Retail,Priya Nair,1,129.00,0,129.00
ORD-101971,2025-09-04,BoomBar Bluetooth Speaker,Audio,Latin America,Retail,Diego Fuentes,3,89.00,0,267.00
ORD-101972,2025-09-04,SentryCam Security Camera,Smart Home,Latin America,Online,Diego Fuentes,1,139.00,5,132.05
ORD-101973,2025-09-04,VoltCharge 65W GaN Charger,Accessories,North America,Online,Maya Chen,2,45.00,0,90.00
ORD-101974,2025-09-04,VoltCharge 65W GaN Charger,Accessories,Latin America,Retail,Diego Fuentes,2,45.00,0,90.00
ORD-101975,2025-09-04,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,10,40.50
ORD-101976,2025-09-04,MagGrip Phone Stand,Accessories,Europe,Retail,Tomás Ribeiro,1,25.00,0,25.00
ORD-101977,2025-09-04,Pulse Wireless Earbuds,Audio,Latin America,Online,Camila Torres,1,129.00,0,129.00
ORD-101978,2025-09-05,Glow Smart Bulb 4-Pack,Smart Home,APAC,Retail,Kenji Watanabe,1,49.00,10,44.10
ORD-101979,2025-09-05,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,2,89.00,0,178.00
ORD-101980,2025-09-05,MagGrip Phone Stand,Accessories,North America,Retail,Derek Holt,2,25.00,0,50.00
ORD-101981,2025-09-05,Resonance Over-Ear Headphones,Audio,Europe,Online,Sofia Lindqvist,2,249.00,0,498.00
ORD-101982,2025-09-05,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,2,25.00,0,50.00
ORD-101983,2025-09-05,Vitality Fitness Band,Wearables,Europe,Retail,Sofia Lindqvist,1,79.00,5,75.05
ORD-101984,2025-09-05,Glow Smart Bulb 4-Pack,Smart Home,North America,Distributor,Derek Holt,20,49.00,25,735.00
ORD-101985,2025-09-05,Vitality Fitness Band,Wearables,North America,Distributor,Derek Holt,45,79.00,30,2488.50
ORD-101986,2025-09-05,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Tomás Ribeiro,1,45.00,0,45.00
ORD-101987,2025-09-06,VoltCharge 65W GaN Charger,Accessories,APAC,Retail,Priya Nair,1,45.00,0,45.00
ORD-101988,2025-09-06,TrailCase Rugged Sleeve,Accessories,North America,Retail,Derek Holt,5,35.00,0,175.00
ORD-101989,2025-09-06,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,2,89.00,0,178.00
ORD-101990,2025-09-06,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,1,49.00,0,49.00
ORD-101991,2025-09-06,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Maya Chen,49,89.00,35,2834.65
ORD-101992,2025-09-06,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,3,25.00,0,75.00
ORD-101993,2025-09-06,ClimaSense Thermostat,Smart Home,APAC,Retail,Kenji Watanabe,2,179.00,10,322.20
ORD-101994,2025-09-07,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,4,25.00,0,100.00
ORD-101995,2025-09-07,SentryCam Security Camera,Smart Home,North America,Online,Maya Chen,3,139.00,0,417.00
ORD-101996,2025-09-07,MagGrip Phone Stand,Accessories,Europe,Distributor,Sofia Lindqvist,42,25.00,35,682.50
ORD-101997,2025-09-08,MagGrip Phone Stand,Accessories,North America,Retail,Derek Holt,2,25.00,0,50.00
ORD-101998,2025-09-08,TrailCase Rugged Sleeve,Accessories,Europe,Online,Sofia Lindqvist,1,35.00,0,35.00
ORD-101999,2025-09-08,Pulse Wireless Earbuds,Audio,Latin America,Retail,Camila Torres,2,129.00,0,258.00
ORD-102000,2025-09-08,Vitality Fitness Band,Wearables,APAC,Online,Priya Nair,1,79.00,10,71.10
ORD-102001,2025-09-08,Vitality Fitness Band,Wearables,North America,Retail,Maya Chen,1,79.00,0,79.00
ORD-102002,2025-09-08,TrailCase Rugged Sleeve,Accessories,Latin America,Retail,Camila Torres,1,35.00,0,35.00
ORD-102003,2025-09-08,Vitality Fitness Band,Wearables,North America,Online,Derek Holt,1,79.00,0,79.00
ORD-102004,2025-09-08,Vitality Fitness Band,Wearables,North America,Retail,Maya Chen,1,79.00,0,79.00
ORD-102005,2025-09-08,TrailCase Rugged Sleeve,Accessories,Europe,Retail,Tomás Ribeiro,2,35.00,0,70.00
ORD-102006,2025-09-08,ClimaSense Thermostat,Smart Home,APAC,Retail,Priya Nair,1,179.00,10,161.10
ORD-102007,2025-09-09,VoltCharge 65W GaN Charger,Accessories,North America,Distributor,Maya Chen,46,45.00,35,1345.50
ORD-102008,2025-09-09,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-102009,2025-09-09,Vitality Fitness Band,Wearables,APAC,Online,Kenji Watanabe,1,79.00,0,79.00
ORD-102010,2025-09-09,BoomBar Bluetooth Speaker,Audio,Latin America,Online,Camila Torres,2,89.00,0,178.00
ORD-102011,2025-09-09,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,1,129.00,0,129.00
ORD-102012,2025-09-09,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,1,35.00,5,33.25
ORD-102013,2025-09-09,SentryCam Security Camera,Smart Home,APAC,Online,Priya Nair,2,139.00,0,278.00
ORD-102014,2025-09-09,BoomBar Bluetooth Speaker,Audio,North America,Retail,Maya Chen,2,89.00,5,169.10
ORD-102015,2025-09-09,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Priya Nair,3,45.00,0,135.00
ORD-102016,2025-09-09,ClimaSense Thermostat,Smart Home,Latin America,Retail,Camila Torres,1,179.00,0,179.00
ORD-102017,2025-09-09,Vitality Fitness Band,Wearables,North America,Distributor,Maya Chen,41,79.00,25,2429.25
ORD-102018,2025-09-10,TrailCase Rugged Sleeve,Accessories,Latin America,Retail,Diego Fuentes,4,35.00,0,140.00
ORD-102019,2025-09-10,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,3,129.00,0,387.00
ORD-102020,2025-09-10,Horizon Smartwatch,Wearables,North America,Retail,Derek Holt,4,299.00,0,1196.00
ORD-102021,2025-09-10,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,1,25.00,0,25.00
ORD-102022,2025-09-11,SentryCam Security Camera,Smart Home,Europe,Retail,Tomás Ribeiro,2,139.00,0,278.00
ORD-102023,2025-09-11,Resonance Over-Ear Headphones,Audio,APAC,Distributor,Kenji Watanabe,37,249.00,35,5988.45
ORD-102024,2025-09-11,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,1,49.00,0,49.00
ORD-102025,2025-09-11,Horizon Smartwatch,Wearables,Europe,Retail,Tomás Ribeiro,2,299.00,0,598.00
ORD-102026,2025-09-11,Pulse Wireless Earbuds,Audio,Latin America,Distributor,Diego Fuentes,46,129.00,25,4450.50
ORD-102027,2025-09-11,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Priya Nair,1,45.00,0,45.00
ORD-102028,2025-09-12,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,2,25.00,0,50.00
ORD-102029,2025-09-12,BoomBar Bluetooth Speaker,Audio,Europe,Distributor,Sofia Lindqvist,30,89.00,20,2136.00
ORD-102030,2025-09-12,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,1,45.00,5,42.75
ORD-102031,2025-09-12,Resonance Over-Ear Headphones,Audio,North America,Retail,Maya Chen,4,249.00,0,996.00
ORD-102032,2025-09-12,BoomBar Bluetooth Speaker,Audio,North America,Online,Maya Chen,3,89.00,0,267.00
